alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1758181462.6496,elite,116.47591669351,1754411513.0818,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762880183,1762954537.9747,80,http,http://170.114.45.78:80,false,191.91026687622,57183,82,99.85680607701,170.114.45.78
true,1761555538.0716,elite,110.92858635473,1742333757.6997,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",true,Hesse,success,Europe/Berlin,60313,1762849023,1762954537.9394,80,http,http://102.177.176.98:80,false,134.91988182068,78660,1580,98.030907278166,102.177.176.98
true,1758180273.6981,elite,110.08596211846,1742333854.4435,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762848669,1762954537.4254,80,http,http://45.67.215.197:80,false,29.827117919922,80985,971,98.815217921812,45.67.215.197
true,1759208334.4466,elite,111.16323162511,1750619076.8514,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",true,Florida,success,America/New_York,33487,1762849428,1762954536.6572,80,http,http://69.84.182.4:80,false,214.52474594116,82662,99,99.88037843912,69.84.182.4
true,1761066881.6874,elite,138.87493463486,1761066881.6874,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,"San Francisco","North America",NA,"United States",US,"South Beach",true,"Cloudflare, Inc.",37.7803,-122.39,false,"Level 3",false,California,success,America/Los_Angeles,94107,1762881449,1762954536.4651,80,http,http://8.35.211.96:80,false,160.9423160553,13666,0,100,8.35.211.96
true,1759218131.2044,elite,121.23501985806,1756298558.5902,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762952463,1762954536.0102,80,http,http://170.114.45.123:80,false,277.82654762268,44484,97,99.7824185191,170.114.45.123
true,1759218283.4634,elite,110.22031491957,1742451078.9252,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762849062,1762954535.5158,80,http,http://45.67.215.126:80,false,144.57583427429,81180,3367,96.017599678285,45.67.215.126
true,1758185097.3387,elite,109.89603741941,1742576460.9551,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Vilnius,Europe,EU,Lithuania,LT,,true,"Lrtc Network",54.6884,25.2152,false,"SC ""Lithuanian Radio and TV Center""",true,Vilnius,success,Europe/Vilnius,04347,1762849063,1762954533.1813,80,http,http://89.116.250.107:80,false,129.55188751221,82932,7415,91.792754601702,89.116.250.107
true,1759218272.6646,elite,133.80995167872,1758994417.1824,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762623852,1762954532.7781,80,http,http://108.162.193.168:80,false,75.747489929199,29707,2,99.993268033256,108.162.193.168
true,1758186293.2393,elite,121.82709107476,1756298862.3647,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762952914,1762954532.6024,80,http,http://170.114.45.9:80,false,65.985918045044,44347,95,99.786238243103,170.114.45.9
true,1761555692.2431,elite,137.70849243438,1761067220.4184,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762882078,1762954532.5744,80,http,http://141.101.114.222:80,false,102.27727890015,13262,1,99.992460227701,141.101.114.222
true,1759218361.9429,elite,110.87257312616,1742485331.5054,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762849427,1762954531.1169,80,http,http://216.205.52.233:80,false,70.545673370361,80802,3308,96.067055046962,216.205.52.233
true,1759218093.37,elite,109.94150357292,1742718522.8274,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762848829,1762954530.6317,80,http,http://185.221.160.102:80,false,306.88762664795,81104,968,98.820547811678,185.221.160.102
true,1760748982.2454,elite,113.08030661949,1753337949.2772,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762411118,1762954530.6286,80,http,http://216.205.52.74:80,false,529.1383266449,64773,103,99.841235587891,216.205.52.74
true,1758179797.5577,elite,121.51102973501,1756298036.5727,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762952502,1762954529.7489,80,http,http://216.205.52.218:80,false,46.764612197876,44681,88,99.803435412897,216.205.52.218
true,1758183341.7485,elite,122.2931591013,1756299050.6201,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762953180,1762954529.6395,80,http,http://170.114.45.119:80,false,199.42212104797,44364,96,99.784075573549,170.114.45.119
true,1759218373.8286,elite,121.86385965771,1756296607.7206,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762950304,1762954528.3851,80,http,http://185.221.160.186:80,false,272.59707450867,44720,93,99.792470934773,185.221.160.186
true,1759218120.4518,elite,110.79391598502,1742333261.0818,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",true,Hesse,success,Europe/Berlin,60313,1762848831,1762954528.3708,80,http,http://102.177.176.17:80,false,166.33629798889,78890,3970,95.208785903934,102.177.176.17
true,1761752371.1994,elite,110.71954346214,1742640874.5377,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762849627,1762954528.2977,80,http,http://185.221.160.172:80,false,196.39205932617,80635,823,98.989663384812,185.221.160.172
true,1759208337.9123,elite,110.62307541266,1742341548.1485,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762849241,1762954526.4643,80,http,http://45.67.215.161:80,false,81.833362579346,81116,3363,96.019129014311,45.67.215.161
true,1759218153.4177,elite,110.66347641652,1720481244.6129,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,"United Kingdom",GB,,true,"Invermae Solutions SL",51.5072,-0.127586,false,"Invermae Solutions SL",true,England,success,Europe/London,W1B,1762848732,1762954524.5624,80,http,http://185.238.228.135:80,false,499.78065490723,81166,4633,94.600170165153,185.238.228.135
true,1762128964.3765,elite,109.98050826147,1742509001.7295,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762848554,1762954524.2258,80,http,http://185.221.160.81:80,false,365.98777770996,80904,3221,96.17117384844,185.221.160.81
true,1758180906.8778,elite,110.82153610644,1742362602.9635,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762849073,1762954523.3181,80,http,http://185.221.160.93:80,false,282.99045562744,80908,3396,95.971721389258,185.221.160.93
true,1761555713.1506,elite,139.45446127895,1761065934.2997,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,"San Francisco","North America",NA,"United States",US,"South Beach",true,"Cloudflare, Inc.",37.7803,-122.39,false,"Level 3",false,California,success,America/Los_Angeles,94107,1762880655,1762954522.3948,80,http,http://8.35.211.134:80,false,421.84233665466,13658,1,99.992678819826,8.35.211.134
true,1758179512.9569,elite,110.30537900872,1720527300.4543,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",true,Florida,success,America/New_York,33487,1762849222,1762954522.0599,80,http,http://69.84.182.53:80,false,307.07979202271,83322,4158,95.246913580247,69.84.182.53
true,1761068805.8194,elite,141.28025627296,1761068805.8194,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1762883699,1762954521.5499,80,http,http://170.114.45.99:80,false,68.592309951782,13148,0,100,170.114.45.99
true,1758178109.3904,elite,111.53270819519,1750622615.5047,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",true,Hesse,success,Europe/Berlin,60313,1762848700,1762954520.5876,80,http,http://102.177.176.129:80,false,162.56713867188,78576,671,99.153280250356,102.177.176.129
true,1758180740.6474,elite,110.31799960512,1742482426.7784,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762848734,1762954520.5745,80,http,http://185.221.160.167:80,false,170.61924934387,80672,3276,96.097584218802,185.221.160.167
true,1761555760.374,elite,109.34002046463,1742589076.8565,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762848847,1762954518.5617,80,http,http://185.221.160.21:80,false,89.782238006592,81138,6879,92.184464364839,185.221.160.21
true,1758182010.9297,elite,110.59378779494,1742423533.5535,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762849421,1762954518.4932,80,http,http://45.67.215.73:80,false,133.44693183899,81015,3389,95.984787450832,45.67.215.73
true,1759208402.2477,elite,116.35189311773,1754411371.2811,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762880102,1762954518.4234,80,http,http://108.162.193.83:80,false,276.1549949646,59192,33,99.944280287041,108.162.193.83
true,1759218200.1251,elite,110.25014396699,1742334026.2223,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",true,Hesse,success,Europe/Berlin,60313,1762849066,1762954518.4044,80,http,http://102.177.176.238:80,false,233.37411880493,78781,1569,98.047293092719,102.177.176.238
true,1758184770.9015,elite,123.0437536074,1756299814.7394,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",true,Hesse,success,Europe/Berlin,60313,1762953990,1762954518.1047,80,http,http://102.177.176.157:80,false,343.93763542175,43012,663,98.481969089868,102.177.176.157
true,1759218204.685,elite,121.53357487289,1756296659.2258,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762950893,1762954517.9037,80,http,http://185.221.160.15:80,false,34.592866897583,44724,106,99.763551193397,185.221.160.15
true,1762953433.5954,elite,4924.8400284098,1758368040.706,"AS210644 AEZA INTERNATIONAL LTD",AEZA-AS,Stockholm,Europe,EU,Sweden,SE,,false,"Aeza International LTD",59.3326,18.0651,false,"Aeza International LTD",true,"Stockholm County",success,Europe/Stockholm,"100 04",1762760702,1762954517.7401,10808,http,http://138.124.49.149:10808,false,873.86083602905,18163,12984,58.313802292356,138.124.49.149
true,1758182920.8806,elite,109.99845354451,1742547540.6444,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762848754,1762954517.2459,80,http,http://170.114.45.163:80,false,92.405796051025,80494,3558,95.766906200923,170.114.45.163
true,1759218192.3772,elite,116.22262587448,1754411721.251,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762880447,1762954517.0085,80,http,http://45.67.215.207:80,false,119.32182312012,57776,101,99.825491991637,45.67.215.207
true,1758177098.2369,elite,116.22055604316,1754410762.2669,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762879268,1762954515.967,80,http,http://141.101.113.47:80,false,55.066108703613,57648,86,99.851040981051,141.101.113.47
true,1759208424.7091,elite,110.71464027338,1742701029.4204,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762849312,1762954515.3619,80,http,http://185.221.160.180:80,false,133.97908210754,80707,889,98.910485808128,185.221.160.180
true,1761065788.6947,elite,137.50487880929,1761065788.6947,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",false,"New York",success,America/New_York,10013,1762880311,1762954515.1305,80,http,http://216.205.52.201:80,false,100.1935005188,13305,0,100,216.205.52.201
true,1759208450.1703,elite,110.35783591694,1742336292.3422,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762849242,1762954514.1975,80,http,http://216.205.52.1:80,false,87.420225143433,80666,963,98.820272207181,216.205.52.1
true,1759208600.0574,elite,110.37150413309,1742448597.3024,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762849223,1762954514.1816,80,http,http://45.67.215.143:80,false,89.696645736694,80950,3357,96.018124236422,45.67.215.143
true,1761066664.9333,elite,140.0409897442,1761066664.9333,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,"San Francisco","North America",NA,"United States",US,"South Beach",true,"Cloudflare, Inc.",37.7803,-122.39,false,"Level 3",false,California,success,America/Los_Angeles,94107,1762881335,1762954513.3893,80,http,http://8.35.211.191:80,false,31.866788864136,13654,0,100,8.35.211.191
true,1761555627.1331,elite,139.17002535698,1761068453.6546,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,"San Francisco","North America",NA,"United States",US,"South Beach",true,"Cloudflare, Inc.",37.7803,-122.39,false,"Level 3",false,California,success,America/Los_Angeles,94107,1762883515,1762954512.7884,80,http,http://8.35.211.105:80,false,57.826042175293,13647,1,99.992672919109,8.35.211.105
true,1758184843.8352,elite,111.12173109801,1742334305.8066,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",true,Hesse,success,Europe/Berlin,60313,1762849467,1762954512.761,80,http,http://102.177.176.128:80,false,30.537366867065,78943,3997,95.180853629129,102.177.176.128
true,1761069211.3294,elite,139.53600114735,1761069211.3294,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762883864,1762954512.2989,80,http,http://108.162.195.136:80,false,23.724794387817,13693,0,100,108.162.195.136
true,1758187125.8099,elite,109.61174252006,1742805911.3712,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762848680,1762954510.473,80,http,http://45.67.215.17:80,false,42.882442474365,81137,889,98.916197303294,45.67.215.17
true,1761555599.1529,elite,109.7686120717,1742489857.2647,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762848609,1762954509.4352,80,http,http://170.114.45.108:80,false,589.84136581421,80494,3598,95.721352804072,170.114.45.108
true,1758178939.4205,elite,122.55138941639,1756298103.7315,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762952792,1762954509.168,80,http,http://185.221.160.133:80,false,61.544895172119,44625,100,99.776411403018,185.221.160.133
true,1759208477.4011,elite,121.36457147431,1756299215.3781,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762952890,1762954508.943,80,http,http://170.114.45.179:80,false,167.58799552917,44309,96,99.783808129715,170.114.45.179
true,1761070588.1687,elite,137.73753028991,1761070588.1687,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762885153,1762954508.5989,80,http,http://108.162.193.42:80,false,221.70639038086,13644,0,100,108.162.193.42
true,1758177573.0687,elite,121.08270929848,1756298305.3698,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762952039,1762954507.7434,80,http,http://185.221.160.232:80,false,68.672895431519,44737,94,99.790323659967,185.221.160.232
true,1759218199.4058,elite,110.68877264579,1742333391.3974,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",true,Hesse,success,Europe/Berlin,60313,1762849455,1762954507.5302,80,http,http://102.177.176.29:80,false,415.198802948,78810,3965,95.209906372697,102.177.176.29
true,1758182566.1869,elite,110.68582479351,1750621706.3323,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Cloudflare London, LLC",1.35208,103.82,false,"Tang Dynastic Technology Pte. LTD",true,"North West",success,Asia/Singapore,858877,1762848923,1762954507.2778,80,http,http://45.8.211.120:80,false,185.78505516052,80852,95,99.882639257786,45.8.211.120
true,1758185221.1477,elite,123.28111504795,1756299373.9343,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762952933,1762954506.2821,80,http,http://170.114.45.167:80,false,352.16474533081,44374,81,99.817793274097,170.114.45.167
true,1762954506.0943,transparent,5303.5617261627,1760053326.6681,"AS8708 RCS & RDS",RCS-RDS,Dej,Europe,EU,Romania,RO,,false,"RCS & RDS",47.1484,23.867,true,"RCS & RDS Residential",true,"Cluj County",success,Europe/Bucharest,405200,1762472977,1762954506.0943,8080,http,http://81.196.74.147:8080,false,7051.5518188477,2933,18422,13.734488410208,81.196.74.147
true,1759208311.9127,elite,110.12703901222,1720503669.3569,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762848966,1762954504.8656,80,http,http://141.101.113.49:80,false,95.883369445801,81149,2017,97.574730057956,141.101.113.49
true,1759208375.1957,elite,109.89262767296,1742779493.8186,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762849352,1762954504.3209,80,http,http://185.221.160.200:80,false,406.70824050903,81653,4313,94.982900216365,185.221.160.200
true,1761069237.0445,elite,138.6403452395,1761069237.0445,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762884227,1762954501.096,80,http,http://108.162.192.254:80,false,56.200265884399,13643,0,100,108.162.192.254
true,1759208363.757,elite,110.54161751337,1750609552.6505,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762849130,1762954500.8752,80,http,http://185.221.160.17:80,false,47.471046447754,80622,82,99.898394131642,185.221.160.17
true,1759208325.2769,elite,111.08098999493,1742671208.3467,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762849139,1762954500.1763,80,http,http://216.205.52.228:80,false,116.36686325073,80651,880,98.920655946818,216.205.52.228
true,1759208417.6454,elite,121.36836398149,1756298378.3747,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",true,Florida,success,America/New_York,33487,1762952443,1762954499.4224,80,http,http://69.84.182.239:80,false,295.51887512207,46017,96,99.791815756945,69.84.182.239
true,1758177601.7888,elite,110.68605838282,1750610001.3543,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762849017,1762954499.1166,80,http,http://185.221.160.60:80,false,195.75238227844,80647,108,99.86626215095,185.221.160.60
true,1759218123.6075,elite,110.73096023817,1742509304.1901,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Vilnius,Europe,EU,Lithuania,LT,,true,"Lrtc Network",54.6884,25.2152,false,"SC ""Lithuanian Radio and TV Center""",true,Vilnius,success,Europe/Vilnius,04347,1762849176,1762954499.0774,80,http,http://89.116.250.159:80,false,120.29576301575,82504,809,99.028963066988,89.116.250.159
true,1758180941.6366,elite,113.80804195267,1753337846.8266,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762411048,1762954497.7731,80,http,http://216.205.52.125:80,false,643.90015602112,64703,80,99.876510813022,216.205.52.125
true,1762174991.1022,elite,110.7682834148,1742650194.1479,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762849032,1762954496.0153,80,http,http://185.221.160.149:80,false,101.80997848511,81022,3254,96.138877023115,185.221.160.149
true,1759208372.4031,elite,110.47059746037,1742471101.8647,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762848837,1762954495.8636,80,http,http://45.67.215.117:80,false,211.32779121399,80984,933,98.861042274497,45.67.215.117
true,1761913954.4551,elite,109.43461302508,1742493445.4423,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762849106,1762954495.648,80,http,http://170.114.45.147:80,false,43.994903564453,80004,3229,96.120529117057,170.114.45.147
